account_id,segment,value_date,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr
ACC_001601,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,66792649.55594928,32209411.737133335,70959856.9134977,0.9412737350551823,9,87,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001602,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,111377363.09134053,53086284.383022144,105583085.40458159,1.0548788441307237,2,57,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001603,SME_Corporate,2026-09-16,Large_D-SIB,North West,323140404.3376226,70333496.68352605,139685028.50431365,2.3133503124684807,2,40,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001604,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,240726116.02540547,36383637.98626537,248435394.9323703,0.9689686773132167,3,116,5,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001605,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,282396039.339781,99594316.46239069,154937787.29435644,1.8226414890208464,9,81,0,False,False,False,5,B,0.7,0.045,0.45,0.18
ACC_001606,SME_Corporate,2026-09-16,Large_D-SIB,KZN,171930304.0081339,51976845.10592623,139650287.5686908,1.2311489435606444,4,146,0,False,False,False,5,BBB,0.7,0.045,0.45,0.18
ACC_001607,SME_Corporate,2026-09-16,Large_D-SIB,Free State,75810596.62115309,13655726.572667968,45751879.73729167,1.656994140054119,5,45,0,False,False,False,5,BBB,0.7,0.045,0.45,0.18
ACC_001608,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,450675806.0502075,206757482.44312602,256028375.24475044,1.7602572590611636,6,130,0,False,False,False,5,BBB,0.7,0.045,0.45,0.18
ACC_001609,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,539280138.8956144,229390850.88190478,218842285.8584382,2.4642410253585854,7,35,0,False,False,False,4,CCC,0.7,0.045,0.45,0.18
ACC_001610,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,755224046.3726293,308138150.58750373,576552704.9241943,1.309895938259325,2,174,0,False,False,False,2,AA,0.7,0.045,0.45,0.18
ACC_001611,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,161494170.58824268,35696717.96991716,160925859.40324497,1.0035315093988322,4,221,0,False,False,False,4,B,0.7,0.045,0.45,0.18
ACC_001612,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,188782381.85971865,25192174.616243992,184592426.69180304,1.0226984131635648,9,212,0,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001613,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,123740527.07093474,51246924.93755267,125120260.17615739,0.9889727442759462,6,22,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001614,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,70753881.4881367,13878506.841623392,44539009.66007043,1.5885822794027704,2,83,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001615,SME_Corporate,2026-09-16,Large_D-SIB,Free State,865482214.9661158,337271508.8126721,572152974.9810804,1.5126762471081008,1,200,0,False,False,False,1,AA,0.7,0.045,0.45,0.18
ACC_001616,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,401098463.6990306,144470732.87745333,205404032.03597888,1.9527292610729938,2,48,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001617,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,926351844.3313168,143776293.65094954,931622196.7697884,0.9943428221689592,9,158,0,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001618,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,77786823.35332598,13222224.357778436,45738812.81318901,1.7006742975824631,8,195,0,False,False,False,3,B,0.7,0.045,0.45,0.18
ACC_001619,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,561696656.2722566,221101222.48936448,387439298.53306466,1.4497668625742686,1,80,0,False,False,False,4,B,0.7,0.045,0.45,0.18
ACC_001620,SME_Corporate,2026-09-16,Large_D-SIB,KZN,125086984.46845502,51514713.3593528,84654915.25715841,1.4776104150417617,10,66,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001621,SME_Corporate,2026-09-16,Large_D-SIB,Limpopo,367139662.333718,164147575.8809672,247043801.68406442,1.4861318512384292,2,65,0,False,False,False,5,BBB,0.7,0.045,0.45,0.18
ACC_001622,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,255515922.60943598,66467699.013014115,243998821.8651335,1.0472014604671673,7,31,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001623,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,107379105.79942891,41331303.22146849,115360618.04227337,0.93081250448988,4,19,0,False,False,False,3,A,0.7,0.045,0.45,0.18
ACC_001624,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,112899361.2233117,51466278.37003574,80124097.8100397,1.4090562553475043,10,79,60,False,False,False,4,AA,0.7,0.045,0.45,0.18
ACC_001625,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,207357881.3104924,72353776.35013597,113845428.08812113,1.8213984065305522,10,18,0,False,False,False,2,B,0.7,0.045,0.45,0.18
ACC_001626,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,674231854.9198173,275845122.9871547,593964924.0664867,1.1351374931431906,6,122,0,False,False,False,1,B,0.7,0.045,0.45,0.18
ACC_001627,SME_Corporate,2026-09-16,Large_D-SIB,Limpopo,398316194.94580215,45716632.23544627,402340217.3167403,0.989998458524045,4,121,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001628,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,252500028.59960198,81413024.45740555,258876806.84728676,0.9753675181436918,7,87,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001629,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,232138327.7083255,105465505.57077347,165537694.22682515,1.4023291117625571,10,146,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001630,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,221246881.231133,33687246.10406106,118124556.7754457,1.872996498532667,3,210,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001631,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,264704524.0964778,64809523.23651579,194631594.79242265,1.3600285420195468,6,132,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001632,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,196606046.5809137,90914644.04005295,130766593.63585249,1.5034883230835334,4,11,0,False,False,False,3,CCC,0.7,0.045,0.45,0.18
ACC_001633,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,315078508.41812426,59561351.26204972,254762668.0413465,1.2367530566408924,7,154,0,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001634,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,32189187.78965918,6985568.828807648,33290471.12208725,0.9669189622342892,7,144,5,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001635,SME_Corporate,2026-09-16,Large_D-SIB,KZN,1297000175.3436162,315397365.27037126,1499838272.6631646,0.8647600204524838,3,117,5,False,False,False,2,AA,0.7,0.045,0.45,0.18
ACC_001636,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,201234374.03395087,73871301.70295529,134800484.73380655,1.4928312344820773,1,123,5,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001637,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,104364762.4158829,20300344.033429205,87556718.42244455,1.1919674959989104,1,76,0,False,False,False,5,AA,0.7,0.045,0.45,0.18
ACC_001638,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,796076962.9345325,307954407.6026656,650596775.2315718,1.2236103731857246,10,53,0,False,False,False,2,BBB,0.7,0.045,0.45,0.18
ACC_001639,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,194594087.29249898,66015621.60840524,217617846.9837236,0.8942009581918773,4,225,0,False,False,False,4,B,0.7,0.045,0.45,0.18
ACC_001640,SME_Corporate,2026-09-16,Large_D-SIB,KZN,675558707.592457,195087890.64338148,575108623.5174187,1.17466280276007,9,177,0,False,False,False,4,AA,0.7,0.045,0.45,0.18
ACC_001641,SME_Corporate,2026-09-16,Large_D-SIB,KZN,133083602.92132701,22858900.575858362,118278883.22048835,1.1251679023147403,8,23,0,False,False,False,3,A,0.7,0.045,0.45,0.18
ACC_001642,SME_Corporate,2026-09-16,Large_D-SIB,KZN,155776680.7378599,21260206.432448987,178049202.05722517,0.874908053155965,1,12,15,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001643,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,3334006231.8103514,1319473160.2040327,2897146673.80332,1.150789589618371,6,60,0,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001644,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,136886872.14202967,17398099.55857612,60647733.4621658,2.2570814163636395,8,107,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001645,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,460147367.1764106,175308769.61198288,493527637.6184491,0.9323639287900527,9,66,5,False,False,False,3,CCC,0.7,0.045,0.45,0.18
ACC_001646,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,239819393.38559127,86022760.44271024,238482415.8720508,1.0056061890712218,6,223,0,False,False,False,5,CCC,0.7,0.045,0.45,0.18
ACC_001647,SME_Corporate,2026-09-16,Large_D-SIB,KZN,113253267.2964634,11837356.143835615,126988278.6951033,0.891840321486541,9,99,0,False,False,False,5,BB,0.7,0.045,0.45,0.18
ACC_001648,SME_Corporate,2026-09-16,Large_D-SIB,Northern Cape,504084489.5583085,62261011.9352085,466694315.10082227,1.0801170557421695,4,7,0,False,False,False,3,AA,0.7,0.045,0.45,0.18
ACC_001649,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,69507790.1435421,32609726.710794166,49815187.65107457,1.3953132251634253,10,20,0,False,False,False,2,BB,0.7,0.045,0.45,0.18
ACC_001650,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,712787604.0296289,340395277.8952845,393668653.82483196,1.8106282964220797,6,219,0,False,False,False,5,B,0.7,0.045,0.45,0.18
ACC_001651,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,757142838.2204117,172612953.1234728,620724760.1804883,1.2197722513924802,2,72,0,False,False,False,5,B,0.7,0.045,0.45,0.18
ACC_001652,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,239206894.0413456,40168680.87654606,286903427.79575545,0.8337540470643499,8,126,0,False,False,False,5,A,0.7,0.045,0.45,0.18
ACC_001653,SME_Corporate,2026-09-16,Large_D-SIB,KZN,644232297.9584349,244174801.5805399,260469449.55394337,2.4733507098882015,9,76,0,False,False,False,4,CCC,0.7,0.045,0.45,0.18
ACC_001654,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,116827600.68385546,33357968.973453823,86505917.54814927,1.3505157103134489,1,28,0,False,False,False,2,CCC,0.7,0.045,0.45,0.18
ACC_001655,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,315364697.5289802,78467538.33676118,269693814.36699486,1.1693434581329964,8,137,60,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001656,SME_Corporate,2026-09-16,Large_D-SIB,North West,121673242.67963605,17958273.096573625,120439385.93490738,1.0102446283261153,6,210,30,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001657,SME_Corporate,2026-09-16,Large_D-SIB,KZN,619881950.4776938,83018360.7159597,289216082.3177953,2.143317707334676,3,113,0,False,False,False,2,A,0.7,0.045,0.45,0.18
ACC_001658,SME_Corporate,2026-09-16,Large_D-SIB,KZN,115135613.73978111,23506846.872246653,56017397.09011691,2.0553545812662253,8,1,0,False,False,False,3,AAA,0.7,0.045,0.45,0.18
ACC_001659,SME_Corporate,2026-09-16,Large_D-SIB,KZN,344960669.8737511,157481241.43027252,294057095.9849095,1.173107789554767,5,117,0,False,False,False,2,BB,0.7,0.045,0.45,0.18
ACC_001660,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,280668002.58589727,50386493.135320835,247285531.59896925,1.1349956496487041,10,56,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001661,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,113598148.9414722,56041308.39011607,85624013.27033032,1.3267089990610756,1,186,0,False,False,False,2,BBB,0.7,0.045,0.45,0.18
ACC_001662,SME_Corporate,2026-09-16,Large_D-SIB,KZN,189671215.49653825,70578969.43575868,118847225.6554254,1.5959246372856304,2,145,0,False,False,False,2,AA,0.7,0.045,0.45,0.18
ACC_001663,SME_Corporate,2026-09-16,Large_D-SIB,KZN,150501972.95413765,36560718.25367759,64582575.102544345,2.3303804890896704,3,104,0,False,False,False,2,BBB,0.7,0.045,0.45,0.18
ACC_001664,SME_Corporate,2026-09-16,Large_D-SIB,Northern Cape,421749118.2326749,163442962.6945706,420164211.0872685,1.0037721136250637,6,132,0,False,False,False,4,AAA,0.7,0.045,0.45,0.18
ACC_001665,SME_Corporate,2026-09-16,Large_D-SIB,KZN,975569127.189544,457456452.4274016,790241854.4661767,1.2345196874551263,7,24,0,False,False,False,2,AAA,0.7,0.045,0.45,0.18
ACC_001666,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,52478709.39776228,25987745.881474316,33565383.2921994,1.5634771377676577,10,104,0,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001667,SME_Corporate,2026-09-16,Large_D-SIB,KZN,276733814.5751483,110359510.34493358,310710042.16625136,0.8906497281059121,1,24,0,False,False,False,1,AA,0.7,0.045,0.45,0.18
ACC_001668,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,836968749.9806087,270753155.46195513,399359556.9569022,2.0957774401550933,7,88,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001669,SME_Corporate,2026-09-16,Large_D-SIB,KZN,216838533.56544164,29833775.28859944,227181769.66234088,0.9544715400699962,9,43,0,False,False,False,3,BBB,0.7,0.045,0.45,0.18
ACC_001670,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,118006816.83579464,32495548.28457499,86632716.69895075,1.3621507131753594,10,142,0,False,False,False,5,A,0.7,0.045,0.45,0.18
ACC_001671,SME_Corporate,2026-09-16,Large_D-SIB,KZN,118367465.06400861,30255448.074470863,123688847.14320862,0.9569776725864472,8,25,15,False,False,False,4,B,0.7,0.045,0.45,0.18
ACC_001672,SME_Corporate,2026-09-16,Large_D-SIB,Free State,326697567.51349604,129414488.28782123,343171144.7671255,0.9519960302466329,7,81,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001673,SME_Corporate,2026-09-16,Large_D-SIB,Free State,66465388.57898959,25662967.56843526,62946522.46362605,1.0559024705041797,3,199,0,False,False,False,5,CCC,0.7,0.045,0.45,0.18
ACC_001674,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,269980710.8358411,110488618.75279668,228521031.08059853,1.1814261013929168,10,96,0,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001675,SME_Corporate,2026-09-16,Large_D-SIB,KZN,747475830.1947395,155905276.58231023,887138637.4255818,0.8425693557478968,8,218,0,False,False,False,4,CCC,0.7,0.045,0.45,0.18
ACC_001676,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,599888740.6929389,232670300.85479736,623910175.4675703,0.9614985686735606,4,99,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001677,SME_Corporate,2026-09-16,Large_D-SIB,KZN,397147921.7188074,142004073.90869752,301432669.0168338,1.3175344365100263,1,168,0,False,False,False,2,BB,0.7,0.045,0.45,0.18
ACC_001678,SME_Corporate,2026-09-16,Large_D-SIB,Northern Cape,280220948.33592635,58735764.840254515,224787040.66083917,1.2466063324296635,6,81,0,False,False,False,3,AAA,0.7,0.045,0.45,0.18
ACC_001679,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,366093589.5121745,126594051.45220126,428924553.5063039,0.8535151147666673,3,155,0,False,False,False,4,AA,0.7,0.045,0.45,0.18
ACC_001680,SME_Corporate,2026-09-16,Large_D-SIB,Free State,505233932.7780244,177291837.70869118,400155698.5383145,1.2625933720887614,8,133,0,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001681,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,483735655.4053292,175783185.93910083,518889028.61904603,0.9322526180457644,1,7,0,False,False,False,1,BBB,0.7,0.045,0.45,0.18
ACC_001682,SME_Corporate,2026-09-16,Large_D-SIB,KZN,280416784.17022043,49766214.82928593,298334108.395108,0.9399420860012487,8,229,90,True,True,False,2,BB,0.7,0.045,0.45,0.18
ACC_001683,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,46843464.62944038,18593445.586811457,32262764.47194402,1.451935858446844,5,201,15,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001684,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,94341360.93413588,21348063.518294375,74486149.15636206,1.2665624683603065,6,213,0,False,False,False,3,B,0.7,0.045,0.45,0.18
ACC_001685,SME_Corporate,2026-09-16,Large_D-SIB,KZN,1593723826.2538939,720198029.7243764,1839033113.6598592,0.8666096409119163,2,163,0,False,False,False,2,BBB,0.7,0.045,0.45,0.18
ACC_001686,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,141353413.0879789,15390310.484200478,116317501.72070543,1.2152376985140911,8,86,0,False,False,False,5,BB,0.7,0.045,0.45,0.18
ACC_001687,SME_Corporate,2026-09-16,Large_D-SIB,Mpumalanga,807983154.2022492,213538615.7113616,662741752.8290573,1.219152333096862,8,29,0,False,False,False,2,BB,0.7,0.045,0.45,0.18
ACC_001688,SME_Corporate,2026-09-16,Large_D-SIB,Eastern Cape,229820986.6732348,76771288.6515229,270085904.9925934,0.8509181057765203,2,85,0,False,False,False,2,AAA,0.7,0.045,0.45,0.18
ACC_001689,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,247938983.8402836,116314205.80989188,208320904.6286366,1.1901781258211805,2,50,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001690,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,710915456.0352204,157431794.74054217,548197036.4415079,1.2968246976487885,3,101,90,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001691,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,943827512.8587166,134916551.5279057,949207173.7096264,0.9943324692439003,4,204,0,False,False,False,4,B,0.7,0.045,0.45,0.18
ACC_001692,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,1673881854.8489451,617096797.1156436,911750977.8224403,1.835898063796677,5,203,0,False,False,False,3,BB,0.7,0.045,0.45,0.18
ACC_001693,SME_Corporate,2026-09-16,Large_D-SIB,Limpopo,377969436.20124316,52286514.89017572,315145528.95532614,1.199348876863878,6,146,0,False,False,False,2,CCC,0.7,0.045,0.45,0.18
ACC_001694,SME_Corporate,2026-09-16,Large_D-SIB,Western Cape,705699337.651296,82939264.24139206,839412225.153655,0.8407065283354876,5,224,0,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001695,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,35512645.37216503,12081148.25118272,23175506.35514087,1.5323352520531874,6,83,30,False,False,False,4,BB,0.7,0.045,0.45,0.18
ACC_001696,SME_Corporate,2026-09-16,Large_D-SIB,KZN,485575880.5622198,141499594.15341678,539182253.4814699,0.9005783803656061,3,234,0,False,False,False,2,BB,0.7,0.045,0.45,0.18
ACC_001697,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,858464053.5561017,283615640.37153363,908526087.5444973,0.9448975272425034,5,213,0,False,False,False,2,AAA,0.7,0.045,0.45,0.18
ACC_001698,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,148185346.39198455,74024959.54602148,98257640.02428694,1.5081305265967784,8,45,0,False,False,False,4,BBB,0.7,0.045,0.45,0.18
ACC_001699,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,57104444.50110708,14258225.522411615,29069334.497104265,1.9644221475656942,10,102,0,False,False,False,5,BBB,0.7,0.045,0.45,0.18
ACC_001700,SME_Corporate,2026-09-16,Large_D-SIB,Gauteng,214535339.7675022,94005323.99166596,130937156.7895419,1.6384603501993666,1,32,0,False,False,False,4,A,0.7,0.045,0.45,0.18
ACC_001701,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,1038260555.4425342,70368863.59806472,1066674693.7412785,0.9733619458064727,2,96,0,False,False,False,4,BB,0.65,0.02,0.4,0.24
ACC_001702,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,76983662.8511405,9264245.286196442,90608874.9904785,0.8496260753621564,8,113,0,False,False,False,5,A,0.65,0.02,0.4,0.24
ACC_001703,Corporate_Large,2026-09-16,Large_D-SIB,KZN,233855659.830655,65284280.04007346,249353077.27321205,0.9378495039562845,3,166,0,False,False,False,2,AA,0.65,0.02,0.4,0.24
ACC_001704,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,610672965.502999,172495873.18169618,501677015.6415572,1.2172631921796437,9,36,0,False,False,False,3,A,0.65,0.02,0.4,0.24
ACC_001705,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,148664480.6896612,57048896.839685746,89759308.94354632,1.6562569658726205,11,165,0,False,False,False,2,CCC,0.65,0.02,0.4,0.24
ACC_001706,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,103307640.11743145,8980825.407737892,78064976.0770989,1.3233545350145532,8,93,60,False,False,False,2,BB,0.65,0.02,0.4,0.24
ACC_001707,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,93569243.51970695,22345397.244206537,51917722.605540335,1.8022601690491298,6,183,60,False,False,False,3,A,0.65,0.02,0.4,0.24
ACC_001708,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,520480353.69008076,169560720.88459238,595199542.4837538,0.874463632008399,6,72,0,False,False,False,3,BB,0.65,0.02,0.4,0.24
ACC_001709,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,169451702.1734818,30474917.123717647,149084046.43239626,1.1366186136510688,9,139,0,False,False,False,5,A,0.65,0.02,0.4,0.24
ACC_001710,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,198608470.1453035,59564286.239442185,171054381.60325283,1.1610837926733746,3,142,0,False,False,False,4,B,0.65,0.02,0.4,0.24
ACC_001711,Corporate_Large,2026-09-16,Large_D-SIB,KZN,551960397.9370335,38841519.78825154,619128955.1985002,0.891511200215258,4,218,0,False,False,False,2,A,0.65,0.02,0.4,0.24
ACC_001712,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,530180660.29884505,41876293.8458184,468101626.96263486,1.1326187087599366,14,20,0,False,False,False,3,BBB,0.65,0.02,0.4,0.24
ACC_001713,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,304473386.9355779,78039655.40032363,251789952.9520881,1.2092356480701782,14,186,90,True,False,False,4,B,0.65,0.02,0.4,0.24
ACC_001714,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,155811984.91466546,41079851.82544304,188813226.25986934,0.8252175337559071,2,212,0,False,False,False,4,BBB,0.65,0.02,0.4,0.24
ACC_001715,Corporate_Large,2026-09-16,Large_D-SIB,KZN,505620206.04828095,181460026.55005705,530353614.50864196,0.9533643067875085,5,62,0,False,False,False,1,BB,0.65,0.02,0.4,0.24
ACC_001716,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,291853413.6494672,89970867.32824744,302429644.7252629,0.9650291191347875,12,103,0,False,False,False,4,BBB,0.65,0.02,0.4,0.24
ACC_001717,Corporate_Large,2026-09-16,Large_D-SIB,KZN,402754850.69449776,113181807.98077571,227220831.32550728,1.7725260855045795,5,213,0,False,False,False,3,BBB,0.65,0.02,0.4,0.24
ACC_001718,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,325279841.0271434,88001861.16193269,237119245.36108106,1.3717985671378674,8,54,0,False,False,False,5,BBB,0.65,0.02,0.4,0.24
ACC_001719,Corporate_Large,2026-09-16,Large_D-SIB,KZN,168017991.17467642,47608417.621487975,156040597.0757495,1.076758191928172,12,5,0,False,False,False,4,BBB,0.65,0.02,0.4,0.24
ACC_001720,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,489178000.55765194,124799950.41633116,252942506.4992514,1.9339493678936075,10,48,0,False,False,False,4,A,0.65,0.02,0.4,0.24
ACC_001721,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,98519049.90767398,20743072.690003704,123416661.83520797,0.7982637712177104,8,34,0,False,False,False,5,AA,0.65,0.02,0.4,0.24
ACC_001722,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,589604101.3513575,138964758.36942407,758116217.4592285,0.7777225810145215,5,142,60,False,False,False,4,BB,0.65,0.02,0.4,0.24
ACC_001723,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,695213877.5695736,96198296.80295667,785776270.5351691,0.8847478648039141,8,111,0,False,False,False,3,BBB,0.65,0.02,0.4,0.24
ACC_001724,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,188063446.53539228,65595464.568654686,122145366.72807032,1.53966909734754,2,212,0,False,False,False,5,BB,0.65,0.02,0.4,0.24
ACC_001725,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,372898122.5851542,125817424.90901756,406120640.6824468,0.918195445467964,14,82,0,False,False,False,3,BBB,0.65,0.02,0.4,0.24
ACC_001726,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,143043059.41645935,35689620.44272004,107323594.00832598,1.332820250180611,8,91,0,False,False,False,4,B,0.65,0.02,0.4,0.24
ACC_001727,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,41115010.47590054,9973162.107022254,29421953.963031672,1.397426239180479,3,99,0,False,False,False,2,A,0.65,0.02,0.4,0.24
ACC_001728,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,124348394.28478192,8207635.552018312,119700246.74610344,1.0388315618808848,7,184,0,False,False,False,3,BBB,0.65,0.02,0.4,0.24
ACC_001729,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,575469374.0470097,142016586.57485428,427146605.68844664,1.3472408919637937,12,23,0,False,False,False,3,B,0.65,0.02,0.4,0.24
ACC_001730,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,279411376.64864635,111385735.69520189,236071721.58176792,1.1835868132637264,10,101,5,False,False,False,1,BB,0.65,0.02,0.4,0.24
ACC_001731,Corporate_Large,2026-09-16,Large_D-SIB,Western Cape,707833309.4290959,157757037.33292782,554230679.1395842,1.277145665281417,11,7,0,False,False,False,2,BB,0.65,0.02,0.4,0.24
ACC_001732,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,148274874.99107847,34604856.10027812,123207169.46708116,1.203459795663068,15,207,0,False,False,False,2,BBB,0.65,0.02,0.4,0.24
ACC_001733,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,268420253.56277642,55520727.57030823,168891684.49528483,1.5893041410826254,15,64,0,False,False,False,2,A,0.65,0.02,0.4,0.24
ACC_001734,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,251664917.63414714,73078287.36416346,185749778.57383198,1.3548598526814133,15,131,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24
ACC_001735,Corporate_Large,2026-09-16,Large_D-SIB,Gauteng,457662091.915597,144506414.6724164,420747816.7311546,1.087734917964006,10,19,0,False,False,False,3,B,0.65,0.02,0.4,0.24
