account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date,value_date
FDIC_19011_20260630,Corporate_Large,Large_D-SIB,US,234363000.0,0.0,234363000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LEGACY BANK,2026-06-30,2026-06-30
FDIC_19024_20260630,Corporate_Large,Large_D-SIB,US,250717000.0,0.0,250717000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL NB OF TEXARKANA,2026-06-30,2026-06-30
FDIC_1903_20260630,Corporate_Large,Large_D-SIB,US,99528000.0,0.0,99528000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ST CLAIR STATE BANK INC,2026-06-30,2026-06-30
FDIC_1905_20260630,Corporate_Large,Large_D-SIB,US,393944000.0,0.0,393944000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PROFINIUM INC,2026-06-30,2026-06-30
FDIC_1906_20260630,Corporate_Large,Large_D-SIB,US,63859000.0,0.0,63859000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRIUMPH STATE BANK,2026-06-30,2026-06-30
FDIC_19070_20260630,Corporate_Large,Large_D-SIB,US,249157000.0,0.0,249157000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF CLARKSDALE,2026-06-30,2026-06-30
FDIC_19080_20260630,Corporate_Large,Large_D-SIB,US,2481501000.0,0.0,2481501000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INWOOD NATIONAL BANK,2026-06-30,2026-06-30
FDIC_19087_20260630,Corporate_Large,Large_D-SIB,US,78921000.0,0.0,78921000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF LINDSAY,2026-06-30,2026-06-30
FDIC_1908_20260630,Corporate_Large,Large_D-SIB,US,138710000.0,0.0,138710000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WANDA STATE BANK,2026-06-30,2026-06-30
FDIC_19101_20260630,Corporate_Large,Large_D-SIB,US,584130000.0,0.0,584130000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HARFORD BANK,2026-06-30,2026-06-30
FDIC_19105_20260630,Corporate_Large,Large_D-SIB,US,6467000.0,0.0,6467000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK OF MACON,2026-06-30,2026-06-30
FDIC_19123_20260630,Corporate_Large,Large_D-SIB,US,1918028000.0,0.0,1918028000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST WESTERN BANK&TRUST,2026-06-30,2026-06-30
FDIC_1913_20260630,Corporate_Large,Large_D-SIB,US,131564000.0,0.0,131564000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CASTLE ROCK BANK,2026-06-30,2026-06-30
FDIC_19358_20260630,Corporate_Large,Large_D-SIB,US,599597000.0,0.0,599597000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ROUND TOP STATE BANK,2026-06-30,2026-06-30
FDIC_19371_20260630,Corporate_Large,Large_D-SIB,US,1131359000.0,0.0,1131359000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RELYANCE BANK,2026-06-30,2026-06-30
FDIC_18942_20260630,Corporate_Large,Large_D-SIB,US,12394000.0,0.0,12394000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BK SAN JACINTO CNTY COLDSPRI,2026-06-30,2026-06-30
FDIC_19544_20260630,Corporate_Large,Large_D-SIB,US,128142000.0,0.0,128142000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MADISON VALLEY BANK,2026-06-30,2026-06-30
FDIC_1956_20260630,Corporate_Large,Large_D-SIB,US,204481000.0,0.0,204481000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF ELDON,2026-06-30,2026-06-30
FDIC_19573_20260630,Corporate_Large,Large_D-SIB,US,2329978000.0,0.0,2329978000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LAKESIDE BANK,2026-06-30,2026-06-30
FDIC_19581_20260630,Corporate_Large,Large_D-SIB,US,13227795000.0,0.0,13227795000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BELL BANK,2026-06-30,2026-06-30
FDIC_19589_20260630,Corporate_Large,Large_D-SIB,US,72860000.0,0.0,72860000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHERN STB OF VIRGINIA,2026-06-30,2026-06-30
FDIC_19590_20260630,Corporate_Large,Large_D-SIB,US,246356000.0,0.0,246356000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ALTAMAHA BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19595_20260630,Corporate_Large,Large_D-SIB,US,44641000.0,0.0,44641000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL BANK,2026-06-30,2026-06-30
FDIC_19600_20260630,Corporate_Large,Large_D-SIB,US,2490198000.0,0.0,2490198000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ACADEMY BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_19603_20260630,Corporate_Large,Large_D-SIB,US,699373000.0,0.0,699373000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOMETOWN BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_19608_20260630,Corporate_Large,Large_D-SIB,US,1306645000.0,0.0,1306645000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PARK BANK,2026-06-30,2026-06-30
FDIC_19629_20260630,Corporate_Large,Large_D-SIB,US,7224540000.0,0.0,7224540000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL BK OF COM,2026-06-30,2026-06-30
FDIC_19638_20260630,Corporate_Large,Large_D-SIB,US,332667000.0,0.0,332667000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GUARANTY B&T CO OF DELHI LA,2026-06-30,2026-06-30
FDIC_19644_20260630,Corporate_Large,Large_D-SIB,US,257017000.0,0.0,257017000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIDELITY BANK,2026-06-30,2026-06-30
FDIC_1964_20260630,Corporate_Large,Large_D-SIB,US,205191000.0,0.0,205191000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LAMAR BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19674_20260630,Corporate_Large,Large_D-SIB,US,217864000.0,0.0,217864000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF WESTON,2026-06-30,2026-06-30
FDIC_19679_20260630,Corporate_Large,Large_D-SIB,US,191116000.0,0.0,191116000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF ADA,2026-06-30,2026-06-30
FDIC_19680_20260630,Corporate_Large,Large_D-SIB,US,33120000.0,0.0,33120000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY STATE BANK,2026-06-30,2026-06-30
FDIC_19681_20260630,Corporate_Large,Large_D-SIB,US,267890000.0,0.0,267890000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BK OF PARKERSBURG,2026-06-30,2026-06-30
FDIC_19559_20260630,Corporate_Large,Large_D-SIB,US,2138750000.0,0.0,2138750000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXASBANK,2026-06-30,2026-06-30
FDIC_19540_20260630,Corporate_Large,Large_D-SIB,US,208750000.0,0.0,208750000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIONEER BANK,2026-06-30,2026-06-30
FDIC_1937_20260630,Corporate_Large,Large_D-SIB,US,43305000.0,0.0,43305000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF CROCKER,2026-06-30,2026-06-30
FDIC_19532_20260630,Corporate_Large,Large_D-SIB,US,616695000.0,0.0,616695000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SKOWHEGAN SAVINGS BANK,2026-06-30,2026-06-30
FDIC_19381_20260630,Corporate_Large,Large_D-SIB,US,111746000.0,0.0,111746000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PARK STATE BANK&TRUST,2026-06-30,2026-06-30
FDIC_19396_20260630,Corporate_Large,Large_D-SIB,US,448204000.0,0.0,448204000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNISON BANK,2026-06-30,2026-06-30
FDIC_19401_20260630,Corporate_Large,Large_D-SIB,US,591670000.0,0.0,591670000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CAPITAL BANK,2026-06-30,2026-06-30
FDIC_19416_20260630,Corporate_Large,Large_D-SIB,US,4424329000.0,0.0,4424329000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CTBC BANK CORP USA,2026-06-30,2026-06-30
FDIC_19420_20260630,Corporate_Large,Large_D-SIB,US,303777000.0,0.0,303777000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK OF THE SOUTH,2026-06-30,2026-06-30
FDIC_19434_20260630,Corporate_Large,Large_D-SIB,US,458843000.0,0.0,458843000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BAC COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_19440_20260630,Corporate_Large,Large_D-SIB,US,133233000.0,0.0,133233000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FINANCIAL BANK,2026-06-30,2026-06-30
FDIC_19448_20260630,Corporate_Large,Large_D-SIB,US,552976000.0,0.0,552976000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BNA BANK,2026-06-30,2026-06-30
FDIC_19459_20260630,Corporate_Large,Large_D-SIB,US,2671647000.0,0.0,2671647000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_1945_20260630,Corporate_Large,Large_D-SIB,US,76315000.0,0.0,76315000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,METZ BANKING CO,2026-06-30,2026-06-30
FDIC_1946_20260630,Corporate_Large,Large_D-SIB,US,206262000.0,0.0,206262000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ALLIANT BANK,2026-06-30,2026-06-30
FDIC_19482_20260630,Corporate_Large,Large_D-SIB,US,938601000.0,0.0,938601000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CONSUMERS NATIONAL BANK,2026-06-30,2026-06-30
FDIC_19502_20260630,Corporate_Large,Large_D-SIB,US,715083000.0,0.0,715083000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF TENNESSEE,2026-06-30,2026-06-30
FDIC_19506_20260630,Corporate_Large,Large_D-SIB,US,1720349000.0,0.0,1720349000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF SPRINGFIELD,2026-06-30,2026-06-30
FDIC_19512_20260630,Corporate_Large,Large_D-SIB,US,808179000.0,0.0,808179000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ROYAL BANKS OF MISSOURI,2026-06-30,2026-06-30
FDIC_19525_20260630,Corporate_Large,Large_D-SIB,US,291444000.0,0.0,291444000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MT MCKINLEY BANK,2026-06-30,2026-06-30
FDIC_19531_20260630,Corporate_Large,Large_D-SIB,US,2252909000.0,0.0,2252909000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MACHIAS SAVINGS BANK,2026-06-30,2026-06-30
FDIC_1895_20260630,Corporate_Large,Large_D-SIB,US,642595000.0,0.0,642595000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS BANK,2026-06-30,2026-06-30
FDIC_18937_20260630,Corporate_Large,Large_D-SIB,US,13357000.0,0.0,13357000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ST MARTIN NATIONAL BANK,2026-06-30,2026-06-30
FDIC_22319_20260630,Corporate_Large,Large_D-SIB,US,1478685000.0,0.0,1478685000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LEGACY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_18409_20260630,Corporate_Large,Large_D-SIB,US,165364979000.0,0.0,165364979000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TD BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_18431_20260630,Corporate_Large,Large_D-SIB,US,420103000.0,0.0,420103000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST BANK KANSAS,2026-06-30,2026-06-30
FDIC_1843_20260630,Corporate_Large,Large_D-SIB,US,142137000.0,0.0,142137000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS BANK,2026-06-30,2026-06-30
FDIC_18443_20260630,Corporate_Large,Large_D-SIB,US,643150000.0,0.0,643150000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CUSB BANK,2026-06-30,2026-06-30
FDIC_18448_20260630,Corporate_Large,Large_D-SIB,US,54433000.0,0.0,54433000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY STATE BANK,2026-06-30,2026-06-30
FDIC_18454_20260630,Corporate_Large,Large_D-SIB,US,36240000.0,0.0,36240000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ZAPATA NATIONAL BANK,2026-06-30,2026-06-30
FDIC_18463_20260630,Corporate_Large,Large_D-SIB,US,259204000.0,0.0,259204000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREATAMERICA BANK NA,2026-06-30,2026-06-30
FDIC_18474_20260630,Corporate_Large,Large_D-SIB,US,135194000.0,0.0,135194000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST KANSAS BANK,2026-06-30,2026-06-30
FDIC_1847_20260630,Corporate_Large,Large_D-SIB,US,356572000.0,0.0,356572000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BIPPUS STATE BANK,2026-06-30,2026-06-30
FDIC_18483_20260630,Corporate_Large,Large_D-SIB,US,11090000.0,0.0,11090000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ANDES STATE BANK,2026-06-30,2026-06-30
FDIC_18489_20260630,Corporate_Large,Large_D-SIB,US,916775000.0,0.0,916775000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ADAMS BANK&TRUST,2026-06-30,2026-06-30
FDIC_1849_20260630,Corporate_Large,Large_D-SIB,US,203891000.0,0.0,203891000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WAYNE BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_18503_20260630,Corporate_Large,Large_D-SIB,US,20613301000.0,0.0,20613301000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CATHAY BANK,2026-06-30,2026-06-30
FDIC_18508_20260630,Corporate_Large,Large_D-SIB,US,62224000.0,0.0,62224000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY STATE BANK,2026-06-30,2026-06-30
FDIC_18514_20260630,Corporate_Large,Large_D-SIB,US,123878000.0,0.0,123878000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NEW MEXICO BANK,2026-06-30,2026-06-30
FDIC_18518_20260630,Corporate_Large,Large_D-SIB,US,235190000.0,0.0,235190000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WESTSIDE STATE BANK,2026-06-30,2026-06-30
FDIC_18519_20260630,Corporate_Large,Large_D-SIB,US,888863000.0,0.0,888863000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SERVICE BANK,2026-06-30,2026-06-30
FDIC_1852_20260630,Corporate_Large,Large_D-SIB,US,347350000.0,0.0,347350000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_18429_20260630,Corporate_Large,Large_D-SIB,US,3540715000.0,0.0,3540715000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MORTON COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_18408_20260630,Corporate_Large,Large_D-SIB,US,5243659000.0,0.0,5243659000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANGOR SAVINGS BANK,2026-06-30,2026-06-30
FDIC_18564_20260630,Corporate_Large,Large_D-SIB,US,396715000.0,0.0,396715000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF BROOKFIELD,2026-06-30,2026-06-30
FDIC_18402_20260630,Corporate_Large,Large_D-SIB,US,1267783000.0,0.0,1267783000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BLACKHAWK BANK&TRUST,2026-06-30,2026-06-30
FDIC_18302_20260630,Corporate_Large,Large_D-SIB,US,26040000.0,0.0,26040000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PRODUCER BANK OF TEXAS,2026-06-30,2026-06-30
FDIC_1833_20260630,Corporate_Large,Large_D-SIB,US,709790000.0,0.0,709790000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK,2026-06-30,2026-06-30
FDIC_18342_20260630,Corporate_Large,Large_D-SIB,US,40000.0,0.0,40000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BOSTON TRUST WALDEN NA,2026-06-30,2026-06-30
FDIC_18344_20260630,Corporate_Large,Large_D-SIB,US,859679000.0,0.0,859679000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UBANK,2026-06-30,2026-06-30
FDIC_18355_20260630,Corporate_Large,Large_D-SIB,US,1262113000.0,0.0,1262113000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTH DALLAS BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_18356_20260630,Corporate_Large,Large_D-SIB,US,131645000.0,0.0,131645000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS STATE BANK,2026-06-30,2026-06-30
FDIC_18361_20260630,Corporate_Large,Large_D-SIB,US,400338000.0,0.0,400338000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COULEE BANK,2026-06-30,2026-06-30
FDIC_18374_20260630,Corporate_Large,Large_D-SIB,US,761040000.0,0.0,761040000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY STATE BANK,2026-06-30,2026-06-30
FDIC_18378_20260630,Corporate_Large,Large_D-SIB,US,95006000.0,0.0,95006000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY STB OF WANAMINGO,2026-06-30,2026-06-30
FDIC_18380_20260630,Corporate_Large,Large_D-SIB,US,73920000.0,0.0,73920000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST INDEPENDENT BANK,2026-06-30,2026-06-30
FDIC_18384_20260630,Corporate_Large,Large_D-SIB,US,271874000.0,0.0,271874000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHEAST SECURITY BANK,2026-06-30,2026-06-30
FDIC_18385_20260630,Corporate_Large,Large_D-SIB,US,468130000.0,0.0,468130000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,REGIONAL MISSOURI BANK,2026-06-30,2026-06-30
FDIC_18389_20260630,Corporate_Large,Large_D-SIB,US,503044000.0,0.0,503044000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WESTERN COMMERCE BANK,2026-06-30,2026-06-30
FDIC_18394_20260630,Corporate_Large,Large_D-SIB,US,102734000.0,0.0,102734000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS SAVINGS BANK,2026-06-30,2026-06-30
FDIC_1839_20260630,Corporate_Large,Large_D-SIB,US,95849000.0,0.0,95849000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY STATE BANK,2026-06-30,2026-06-30
FDIC_183_20260630,Corporate_Large,Large_D-SIB,US,53234000.0,0.0,53234000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MERCHANTS&CITIZENS BANK,2026-06-30,2026-06-30
FDIC_18400_20260630,Corporate_Large,Large_D-SIB,US,371305000.0,0.0,371305000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,IOWA TRUST&SAVINGS BANK,2026-06-30,2026-06-30
FDIC_18561_20260630,Corporate_Large,Large_D-SIB,US,1806626000.0,0.0,1806626000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SUNRISE BANKS NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_18566_20260630,Corporate_Large,Large_D-SIB,US,170594000.0,0.0,170594000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BK OF KANKAKEE CNTY,2026-06-30,2026-06-30
FDIC_18930_20260630,Corporate_Large,Large_D-SIB,US,68485000.0,0.0,68485000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BELLE GLADE,2026-06-30,2026-06-30
FDIC_18719_20260630,Corporate_Large,Large_D-SIB,US,55587000.0,0.0,55587000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GRAND TIMBER BANK,2026-06-30,2026-06-30
FDIC_18734_20260630,Corporate_Large,Large_D-SIB,US,2050764000.0,0.0,2050764000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEWTEK BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_18740_20260630,Corporate_Large,Large_D-SIB,US,652080000.0,0.0,652080000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HEARTLAND BANK,2026-06-30,2026-06-30
FDIC_18748_20260630,Corporate_Large,Large_D-SIB,US,495156000.0,0.0,495156000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BRUNING BANK,2026-06-30,2026-06-30
FDIC_1874_20260630,Corporate_Large,Large_D-SIB,US,366149000.0,0.0,366149000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF LABOR,2026-06-30,2026-06-30
FDIC_18761_20260630,Corporate_Large,Large_D-SIB,US,131745000.0,0.0,131745000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FOUNDATION ONE BANK,2026-06-30,2026-06-30
FDIC_18780_20260630,Corporate_Large,Large_D-SIB,US,191854000.0,0.0,191854000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SUNDOWN STATE BANK,2026-06-30,2026-06-30
FDIC_18820_20260630,Corporate_Large,Large_D-SIB,US,146453000.0,0.0,146453000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CEDAR RAPIDS STATE BANK,2026-06-30,2026-06-30
FDIC_18841_20260630,Corporate_Large,Large_D-SIB,US,470239000.0,0.0,470239000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PHELPS COUNTY BANK,2026-06-30,2026-06-30
FDIC_18856_20260630,Corporate_Large,Large_D-SIB,US,162249000.0,0.0,162249000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,OKLAHOMA CAPITAL BANK,2026-06-30,2026-06-30
FDIC_18858_20260630,Corporate_Large,Large_D-SIB,US,207656000.0,0.0,207656000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOCKING VALLEY BANK,2026-06-30,2026-06-30
FDIC_18879_20260630,Corporate_Large,Large_D-SIB,US,77024000.0,0.0,77024000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KENNETT TRUST BANK,2026-06-30,2026-06-30
FDIC_18880_20260630,Corporate_Large,Large_D-SIB,US,163999000.0,0.0,163999000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF GILLETTE,2026-06-30,2026-06-30
FDIC_18885_20260630,Corporate_Large,Large_D-SIB,US,194744000.0,0.0,194744000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEIGHBORHOOD NATIONAL BANK,2026-06-30,2026-06-30
FDIC_18892_20260630,Corporate_Large,Large_D-SIB,US,15216000.0,0.0,15216000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KRESS NATIONAL BANK,2026-06-30,2026-06-30
FDIC_18895_20260630,Corporate_Large,Large_D-SIB,US,49920000.0,0.0,49920000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF LAKE JACKSON,2026-06-30,2026-06-30
FDIC_18922_20260630,Corporate_Large,Large_D-SIB,US,1165560000.0,0.0,1165560000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRI CITY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_18924_20260630,Corporate_Large,Large_D-SIB,US,23093000.0,0.0,23093000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,OLD GLORY BANK,2026-06-30,2026-06-30
FDIC_18724_20260630,Corporate_Large,Large_D-SIB,US,31366000.0,0.0,31366000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS STATE BANK,2026-06-30,2026-06-30
FDIC_18710_20260630,Corporate_Large,Large_D-SIB,US,235316000.0,0.0,235316000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTH VALLEY BANK,2026-06-30,2026-06-30
FDIC_18568_20260630,Corporate_Large,Large_D-SIB,US,18754000.0,0.0,18754000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK OF EASTON,2026-06-30,2026-06-30
